_id,HB,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
979,S08000022,"C70-C72, C75.1-C75.3, D18.0, D32-D33, D35.2-D35.4, D42-D43, D44.3-D44.5",All brain and CNS tumours (malignant and non-malignant),Females,NA,2017-2021,2,5,0,1,1,3,4,4,8,6,13,18,16,17,18,18,11,8,153,5.786199913207,12.316180998596,0,2.51268907985326,2.75778384490224,7.59339880530526,9.28095779484443,8.59845227858985,17.5116014359513,10.6911851178703,20.0345210208359,27.407272062854,26.7930405077281,30.5277712931205,34.3957807842238,46.6962409526033,38.7637875744441,28.6338093704141,18.7105610722497,15.863275357302,21.9213647829798,16.6498862180887,14.0741580840276,NA,19.4388599607519,NA,11.3225682188767,9.10254463685435,NA,13.7812056034182,NA,80.495936983376,68.2464415995085,94.3093470765801
980,S08000022,C50,Breast,All,d,2017-2021,0,0,0,0,0,1,19,33,60,93,189,196,211,225,184,152,103,108,1574,0,0,0,0,0,1.20805044818672,22.1794198330707,36.197705284865,66.7697888961841,87.4142306607764,150.675648742377,153.145339615418,179.493505057293,206.059051945197,181.255787379081,211.99146455419,207.226782552712,243.446115005748,97.7257346504163,92.9569473709748,102.675750261588,82.1279377674627,78.0760890544892,NA,86.2808435428484,NA,46.2333820585643,43.6860410651713,NA,48.8518882842446,NA,98.2208885699924,93.427938937395,103.195984776778
981,S08000022,C50,Breast,Male,NA,2017-2021,0,0,0,0,0,0,0,0,0,0,1,2,1,4,3,3,1,1,16,0,0,0,0,0,0,0,0,0,0,1.65160949345137,3.20991220890109,1.72902690365862,7.4759368283338,6.09979260705136,9.04868190866864,4.6888920148169,6.08865075499269,2.01788349245185,1.15339476783513,3.2769163710334,1.75193512801305,NA,z,NA,z,0.770786529101732,NA,z,NA,z,159.326429782032,91.0688209581213,258.736140140906
982,S08000022,C50,Breast,Females,NA,2017-2021,0,0,0,0,0,1,19,33,60,93,188,194,210,221,181,149,102,107,1558,0,0,0,0,0,2.53113293510175,44.084549525511,70.9372312983663,131.337010769635,165.71336932699,289.729996301319,295.389487788538,351.658656663932,396.861026810566,345.868684552473,386.541105663216,359.446030235754,382.977200329289,190.529765689967,181.185336029038,200.231168821318,162.503940406912,154.445540035362,NA,170.764382813965,NA,91.6959775880268,86.6169519512642,NA,96.9176710144647,NA,97.8355504336954,93.0372585969566,102.817145366633
983,S08000022,D05,Carcinoma in situ of the breast,All,d,2017-2021,0,0,0,0,0,0,1,0,3,8,28,24,11,21,10,11,6,2,125,0,0,0,0,0,0,1.16733788595109,0,3.33848944480921,7.51950371275496,22.3223183322039,18.7524905651532,9.35748130630439,19.2321781815518,9.85085800973265,15.3414875664217,12.071463061323,4.50826138899533,7.76093826639265,6.46013665910235,9.24680758131493,6.49600951183298,5.40059806692959,NA,7.69106749780734,NA,3.84249501600061,3.1485953234251,NA,4.60446438386988,NA,84.4261502009401,70.2755838506989,100.589946594453
984,S08000022,D05,Carcinoma in situ of the breast,Male,NA,2017-2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377814918913116,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
985,S08000022,D05,Carcinoma in situ of the breast,Females,NA,2017-2021,0,0,0,0,0,0,1,0,3,8,28,24,11,21,10,11,6,2,125,0,0,0,0,0,0,2.32023944871111,0,6.56685053848174,14.2549134904938,43.1512760448773,36.5430294171387,18.4202153490631,37.7107763032665,19.1087671023466,28.5365916932576,21.143884131515,7.15845234260353,15.2864061047791,12.7242698078193,18.2130627778375,12.992019023666,10.8011961338592,NA,15.3821350916068,NA,7.68499003200123,6.2971906468502,NA,9.20892888290551,NA,84.6833542033651,70.4896781970138,100.896393552016
986,S08000022,C18-C20,Colorectal cancer,All,d,2017-2021,0,0,0,1,0,6,2,7,14,26,78,97,142,222,231,229,231,158,1444,0,0,0,1.19575745255832,0,7.2483026891203,2.33467577190218,7.67830112103196,15.5796174091096,24.4383870664536,62.1836010682824,75.7913160341608,120.796576863202,203.311597919261,227.554820024824,319.381877519142,464.751327860937,356.152649730631,89.6543588533679,85.0892507304532,94.4007623495824,77.0789494815988,73.0980938523063,NA,81.1638654406872,NA,32.8182324268173,30.8891164959577,NA,34.8049563201218,NA,104.937128176638,99.5938370934008,110.4926188235
987,S08000022,C18-C20,Colorectal cancer,Male,NA,2017-2021,0,0,0,0,0,2,0,4,5,17,43,56,89,143,138,116,111,57,781,0,0,0,0,0,4.62214005084354,0,8.95936926040407,11.31810670711,33.8180588434224,71.0192082184088,89.8775418492304,153.883394425617,267.264741612933,280.590459924363,349.882367135187,520.467013644676,347.053093034584,98.4979379753061,91.7101971908365,105.655101613442,88.9693356583758,82.7498478061523,NA,95.4109815289375,NA,38.3830768062614,35.4542199165707,NA,41.4265165238,NA,102.459090164542,95.3983764141292,109.904083324764
988,S08000022,C18-C20,Colorectal cancer,Females,NA,2017-2021,0,0,0,1,0,4,2,3,9,9,35,41,53,79,93,113,120,101,663,0,0,0,2.51268907985326,0,10.124531740407,4.64047889742221,6.44883920894239,19.7005516154452,16.0367776768055,53.9390950560967,62.4276752542786,88.7519466818494,141.864348950383,177.711534051823,293.14862375801,422.877682630299,361.501843301478,81.0790979797486,75.0240953685989,87.4926769408225,65.1885633048218,60.2857570472583,NA,70.2803085453461,NA,27.2533880473732,24.7788011155167,NA,29.8440639082402,NA,108.014478564073,99.9479365570222,116.558719983519
989,S08000022,C18,Colon,All,d,2017-2021,0,0,0,1,0,4,2,4,8,15,56,64,91,152,171,177,181,131,1057,0,0,0,1.19575745255832,0,4.83220179274687,2.33467577190218,4.38760064058969,8.90263851949121,14.0990694614155,44.6446366644079,50.0066415070752,77.4118908067,139.204337314089,168.449671966428,246.858481750603,364.155802349911,295.291120979194,65.6264939806163,61.7293193527781,69.705232034487,56.2039396930534,52.8147007300547,NA,59.697087462367,NA,22.9875397703234,21.4026478067021,NA,24.6282389393946,NA,109.074529664137,102.597229662768,115.853597200193
990,S08000022,C18,Colon,Male,NA,2017-2021,0,0,0,0,0,0,0,1,3,9,30,31,55,92,102,82,84,42,531,0,0,0,0,0,0,0,2.23984231510102,6.79086402426602,17.9036782112236,49.5482848035411,49.7536392379668,95.0964797012242,171.946547051677,207.392948639746,247.330638836943,393.866929244619,255.723331709693,66.9685084057459,61.3928664313095,72.9145031383591,60.8095840604499,55.6642227878843,NA,66.179139835518,NA,24.9149951482664,22.6380727474148,NA,27.2994595926047,NA,105.0847156927,96.3356071096326,114.414969282958
991,S08000022,C18,Colon,Females,NA,2017-2021,0,0,0,1,0,4,2,3,5,6,26,33,36,60,69,95,97,89,526,0,0,0,2.51268907985326,0,10.124531740407,4.64047889742221,6.44883920894239,10.9447508974696,10.6911851178703,40.0690420416718,50.2466654485657,60.2843411423883,107.74507515219,131.850493006191,246.452382805406,341.826126792825,318.551129245857,64.3251968889106,58.944791891508,70.0647423110999,51.5982953256568,47.2519998187535,NA,56.133077314283,NA,21.0600843923804,18.888954185165,NA,23.347623919164,NA,113.421818295464,103.934784481555,123.542108779741
992,S08000022,C19-C20,Rectum and rectosigmoid junction,All,d,2017-2021,0,0,0,0,0,2,0,3,6,11,22,33,51,70,60,52,50,27,387,0,0,0,0,0,2.41610089637343,0,3.29070048044227,6.67697888961841,10.3393176050381,17.5389644038745,25.7846745270856,43.3846860565022,64.1072606051725,59.1051480583959,72.5233957685388,100.595525511025,60.861528751437,24.0278648727517,21.6932929088384,26.5452068380321,20.8750097885455,18.8247796490696,NA,23.029688410993,NA,9.83069265649394,8.75179179934627,NA,10.971398275046,NA,95.0860216234708,85.8473663614319,105.04795681047
993,S08000022,C19-C20,Rectum and rectosigmoid junction,Male,NA,2017-2021,0,0,0,0,0,2,0,3,2,8,13,25,34,51,36,34,27,15,250,0,0,0,0,0,4.62214005084354,0,6.71952694530305,4.52724268284401,15.9143806321988,21.4709234148678,40.1239026112636,58.7869147243931,95.318194561256,73.1975112846163,102.551728298245,126.600084400056,91.3297613248904,31.5294295695602,27.7418617032119,35.6897636607328,28.1597515979259,24.743525649299,NA,31.7936726166591,NA,13.4680816579951,11.6658014005016,NA,15.3979281062875,NA,97.2956271916217,85.6076963879838,110.133864998439
994,S08000022,C19-C20,Rectum and rectosigmoid junction,Females,NA,2017-2021,0,0,0,0,0,0,0,0,4,3,9,8,17,19,24,18,23,12,137,0,0,0,0,0,0,0,0,8.75580071797566,5.34559255893516,13.8700530144249,12.1810098057129,28.4676055394611,34.1192737981935,45.8610410456317,46.6962409526033,81.051555837474,42.9507140556212,16.7539010908379,14.0660047979502,19.8058509866548,13.590267979165,11.3947817776471,NA,15.976309837265,NA,6.1933036549928,5.05001313352276,NA,7.45151178654649,NA,91.3022714206824,76.6542777651578,107.934216198163
995,S08000022,C53,Cervix uteri,Females,NA,2017-2021,0,0,0,0,1,3,4,14,13,11,5,8,7,7,5,4,4,5,91,0,0,0,0,2.75778384490224,7.59339880530526,9.28095779484443,30.0945829750645,28.4563523334209,19.6005060494289,7.70558500801381,12.1810098057129,11.7219552221311,12.5702587677555,9.55438355117328,10.3769424339118,14.0959227543433,17.8961308565088,11.1285036442792,8.95997694771206,13.6633364619366,11.0868898504679,8.88108231813427,NA,13.5336833982344,NA,8.24736153914608,6.44304354301519,NA,10.271038292609,NA,98.3371041446257,79.1749020717218,120.736172945518
996,S08000022,D06,Carcinoma in situ of the cervix uteri,Females,NA,2017-2021,0,0,0,0,24,136,154,113,65,42,24,13,7,4,1,0,1,1,585,0,0,0,0,66.1868122776537,344.234079173838,357.31687510151,242.906276870163,142.281761667104,74.8382958250922,36.9868080384663,19.7941409342835,11.7219552221311,7.18300501014599,1.91087671023466,0,3.52398068858583,3.57922617130176,71.5403805703664,65.8598223486185,77.5798121410586,85.2945999715815,78.4850115017493,NA,92.3834321822393,NA,85.27347185094,78.2370141706546,NA,92.6085892484625,NA,126.575552724099,116.525007969281,137.261047868311
997,S08000022,C54,Corpus uteri,Females,NA,2017-2021,0,0,0,0,0,2,0,4,1,7,16,29,47,65,45,32,23,13,284,0,0,0,0,0,5.0622658702035,0,8.59845227858985,2.18895017949391,12.473049304182,24.6578720256442,44.1561605457092,78.7045564914513,116.723831414872,85.9894519605595,83.0155394712948,81.051555837474,46.5299402269229,34.7307146700582,30.8084930703336,39.0139332561975,28.4402750323299,25.2114499209259,NA,31.8608281474941,NA,14.6374975148132,12.7926791458201,NA,16.6047669582441,NA,102.299974450667,90.7469968268697,114.916275499791
998,S08000022,C56,Ovary,Females,NA,2017-2021,0,0,0,1,2,1,3,5,5,11,17,23,21,27,29,25,18,15,203,0,0,0,2.51268907985326,5.51556768980447,2.53113293510175,6.96071834613332,10.7480653482373,10.9447508974696,19.6005060494289,26.1989890272469,35.0204031914246,35.1658656663932,48.4852838184855,55.415424596805,64.855890211949,63.4316523945449,53.6883925695265,24.8251235141613,21.5273793013161,28.4851386386631,21.1521629158047,18.3073107352624,NA,24.1994649104072,NA,11.679546844761,9.82793802432515,NA,13.6885969294684,NA,105.143781534768,91.1765883050886,120.645329007232
999,S08000022,C53-C55,Uterus,Females,NA,2017-2021,0,0,0,0,1,5,4,18,14,18,23,39,57,77,53,39,28,21,397,0,0,0,0,2.75778384490224,12.6556646755088,9.28095779484443,38.6930352536543,30.6453025129148,32.0735553536109,35.4456910368635,59.3824228028504,95.4502068087814,138.27284644531,101.276465642437,101.175188730641,98.6714592804031,75.1637495973371,48.5496257887786,43.8907696614868,53.5684005578572,41.7185686671774,37.6597840803618,NA,45.9820780042781,NA,23.8948793107459,21.2311459391962,NA,26.7137536519526,NA,102.987145576089,93.104426885591,113.633350966125
1000,S08000022,C52,Vagina,Females,NA,2017-2021,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,2.18895017949391,3.56372837262344,3.08223400320552,1.52262622571411,0,0,1.91087671023466,0,7.04796137717165,0,1.1006212395441,0.503274115513664,2.08932195022981,0.989157453485043,NA,z,NA,z,0.633634803406433,NA,z,NA,z,94.3676873837782,43.150915769001,179.139265679647
1001,S08000022,C51,Vulva,Females,NA,2017-2021,0,0,0,0,0,0,0,0,1,2,3,4,4,8,7,6,5,3,43,0,0,0,0,0,0,0,0,2.18895017949391,3.56372837262344,4.62335100480828,6.09050490285645,6.69826012693203,14.366010020292,13.3761369716426,15.5654136508678,17.6199034429291,10.7376785139053,5.25852370004402,3.80561967567959,7.08319691463871,4.31332555804483,3.11442282260718,NA,5.7044174129485,NA,2.08382395089346,1.43638505441666,NA,2.84981960582217,NA,96.1466265992886,69.5817904050539,129.508875062272
1002,S08000022,"C00-C14, C30-C32",Head and neck,All,d,2017-2021,0,1,0,0,1,1,4,4,9,15,29,54,45,51,50,40,23,25,352,0,1.20638903633644,0,0,1.21773015099854,1.20805044818672,4.66935154380435,4.38760064058969,10.0154683344276,14.0990694614155,23.1195439869255,42.1931037715947,38.2806053439725,46.7067184409114,49.2542900486632,55.7872275142606,46.2739417350716,56.3532673624417,21.8548021581617,19.6310720530378,24.2614500188715,19.495904587066,17.4860918237543,NA,21.6134713466109,NA,10.3015648745023,9.11642374815855,NA,11.5580788758607,NA,78.4055830468717,70.4278006734903,87.0395952580959
1003,S08000022,"C00-C14, C30-C32",Head and neck,Male,NA,2017-2021,0,0,0,0,1,1,2,3,4,11,19,42,28,38,37,31,16,14,247,0,0,0,0,2.1805970474716,2.31107002542177,4.69858572569657,6.71952694530305,9.05448536568803,21.8822733692733,31.380580375576,67.4081563869228,48.4127533024414,71.0213998691711,75.2307754869668,93.5030463895759,75.0222722370704,85.2411105698977,31.1510764147255,27.3870373306956,35.2879281239715,28.1035228773182,24.6657713140036,NA,31.7622852552194,NA,14.4740959402876,12.5297429143767,NA,16.5566397663381,NA,78.480952135993,68.9979613314726,88.9031942654355
1004,S08000022,"C00-C14, C30-C32",Head and neck,Females,NA,2017-2021,0,1,0,0,0,0,2,1,5,4,10,12,17,13,13,9,7,11,105,0,2.46323619971919,0,0,0,0,4.64047889742221,2.14961306964746,10.9447508974696,7.12745674524688,15.4111700160276,18.2715147085693,28.4676055394611,23.3447662829745,24.8413972330505,23.3481204763017,24.6678648201008,39.3714878843194,12.8405811280145,10.5023232060214,15.5443063479964,10.8882862968138,8.88242293414804,NA,13.0953056789814,NA,6.12903380871705,4.82602838265551,NA,7.58540284040804,NA,78.2288557497466,63.9834536248987,94.7007995124367
1005,S08000022,C32,Larynx,All,d,2017-2021,0,0,0,0,0,0,1,2,1,0,8,11,8,11,12,16,6,5,81,0,0,0,0,0,0,1.16733788595109,2.19380032029485,1.1128298149364,0,6.37780523777255,8.59489150902854,6.80544095003956,10.0739980950985,11.8210296116792,22.3148910057042,12.071463061323,11.2706534724883,5.02908799662244,3.9938217960764,6.25069719179011,4.54902279948521,3.60235634906375,NA,5.60446111582383,NA,2.14261215931939,1.65372223184911,NA,2.69384966357484,NA,84.0716367489309,66.7650149500667,104.493368198901
1006,S08000022,C32,Larynx,Male,NA,2017-2021,0,0,0,0,0,0,1,1,0,0,7,9,5,10,9,15,5,4,66,0,0,0,0,0,0,2.34929286284828,2.23984231510102,0,0,11.5612664541596,14.4446049400549,8.6451345182931,18.6898420708345,18.2993778211541,45.2434095433432,23.4444600740845,24.3546030199708,8.3237694063639,6.43760265586779,10.58987557762,7.51103363342322,5.79246190259114,NA,9.4494609636015,NA,3.39511324117068,2.55117512075622,NA,4.35779382930165,NA,87.8686475698914,67.9576056649248,111.790464092803
1007,S08000022,C32,Larynx,Females,NA,2017-2021,0,0,0,0,0,0,0,1,1,0,1,2,3,1,3,1,1,1,15,0,0,0,0,0,0,0,2.14961306964746,2.18895017949391,0,1.54111700160276,3.04525245142822,5.02369509519902,1.7957512525365,5.73263013070397,2.59423560847796,3.52398068858583,3.57922617130176,1.8343687325735,1.02668225465726,3.02551226232523,1.5870119655472,NA,z,NA,z,0.890111077468102,NA,z,NA,z,70.6404593853548,39.5369288758167,116.510695091732
1008,S08000022,C00-C14,"Lip, oral cavity and pharynx",All,d,2017-2021,0,1,0,0,1,1,3,2,8,14,20,42,37,40,34,24,15,20,262,0,1.20638903633644,0,0,1.21773015099854,1.20805044818672,3.50201365785327,2.19380032029485,8.90263851949121,13.1591314973212,15.9445130944314,32.8168584890181,31.4751643939329,36.6327203458129,33.492917233091,33.4723365085564,30.1786576533076,45.0826138899533,16.266926606359,14.3566629069314,18.3606149480636,14.4613016376219,12.7396148033313,NA,16.2905221297199,NA,7.92402167853435,6.87114338688803,NA,9.05085662435503,NA,77.739895303664,68.6107153676188,87.7456644585446
1009,S08000022,C00-C14,"Lip, oral cavity and pharynx",Male,NA,2017-2021,0,0,0,0,1,1,1,2,4,10,11,32,23,28,24,16,10,10,173,0,0,0,0,2.1805970474716,2.31107002542177,2.34929286284828,4.47968463020203,9.05448536568803,19.8929757902485,18.1677044279651,51.3585953424174,39.7676187841483,52.3315577983366,48.7983408564109,48.2596368462327,46.888920148169,60.8865075499269,21.8183652621357,18.6881885737817,25.3228537926546,19.7094284611918,16.8440150709368,NA,22.7966119991722,NA,10.6267405292627,8.93523739084373,NA,12.4627046109445,NA,74.6893213420345,63.9740010270177,86.6859978505925
1010,S08000022,C00-C14,"Lip, oral cavity and pharynx",Females,NA,2017-2021,0,1,0,0,0,0,2,0,4,4,9,10,14,12,10,8,5,10,89,0,2.46323619971919,0,0,0,0,4.64047889742221,0,8.75580071797566,7.12745674524688,13.8700530144249,15.2262622571411,23.4439104442621,21.549015030438,19.1087671023466,20.7538848678237,17.6199034429291,35.7922617130176,10.8839211466027,8.74068240257677,13.3936015254313,9.213174814052,7.37889589717923,NA,11.2480041972942,NA,5.22130282780602,4.01958948123262,NA,6.57778749648443,NA,84.444119914652,67.8155623324658,103.915755918134
1011,S08000022,C03-C06,Mouth (IARC definition),All,d,2017-2021,0,1,0,0,0,1,0,0,0,2,3,8,9,10,7,5,2,10,58,0,1.20638903633644,0,0,0,1.20805044818672,0,0,0,1.87987592818874,2.39167696416471,6.25083018838439,7.6561210687945,9.15818008645322,6.89560060681285,6.97340343928258,4.02382102044101,22.5413069449767,3.60107535560619,2.7344474944742,4.65522495822719,3.10140439780759,2.34530087152921,NA,3.96153233068592,NA,1.61919386669592,1.15669524680976,NA,2.15826544442393,NA,73.0498571473241,55.4698191853231,94.4338800513406
1012,S08000022,C03-C06,Mouth (IARC definition),Male,NA,2017-2021,0,0,0,0,0,1,0,0,0,0,1,6,5,6,5,4,1,3,32,0,0,0,0,0,2.31107002542177,0,0,0,0,1.65160949345137,9.62973662670326,8.6451345182931,11.2139052425007,10.1663210117523,12.0649092115582,4.6888920148169,18.2659522649781,4.03576698490371,2.7604616301074,5.69729882072625,3.59110300536208,2.44003249264803,NA,4.9610789023677,NA,1.77362781353079,1.15241183548105,NA,2.52663472758153,NA,67.8633142585238,46.4184567154947,95.802751185073
1013,S08000022,C03-C06,Mouth (IARC definition),Females,NA,2017-2021,0,1,0,0,0,0,0,0,0,2,2,2,4,4,2,1,1,7,26,0,2.46323619971919,0,0,0,0,0,0,0,3.56372837262344,3.08223400320552,3.04525245142822,6.69826012693203,7.18300501014599,3.82175342046931,2.59423560847796,3.52398068858583,25.0545831991124,3.17957246979406,2.07700230098277,4.65881036089676,2.6117057902531,1.70023622502547,NA,3.71567478386336,NA,1.46475991986105,0.828494389615543,NA,2.27933445269267,NA,80.6346021750506,52.6731992579047,118.148374861305
1014,S08000022,C01-C06,Oral cavity,All,d,2017-2021,0,1,0,0,0,1,1,1,2,6,10,19,23,23,19,10,6,14,136,0,1.20638903633644,0,0,0,1.20805044818672,1.16733788595109,1.09690016014742,2.2256596298728,5.63962778456622,7.97225654721569,14.8457216974129,19.5656427313637,21.0638141988424,18.716630218492,13.9468068785652,12.071463061323,31.5578297229673,8.44390083383521,7.08446156420549,9.98818938494488,7.3733906613339,6.17333484794833,NA,8.67845478030676,NA,4.00352855929946,3.27318974934218,NA,4.80631848328809,NA,76.7446263664552,64.3890029562933,90.7803013689381
1015,S08000022,C01-C06,Oral cavity,Male,NA,2017-2021,0,0,0,0,0,1,1,1,1,3,5,13,13,14,15,8,3,7,85,0,0,0,0,0,2.31107002542177,2.34929286284828,2.23984231510102,2.26362134142201,5.96789273707454,8.25804746725684,20.8644293578571,22.4773497475621,26.1657788991683,30.4989630352568,24.1298184231164,14.0666760444507,42.6205552849489,10.7200060536505,8.56276008686919,13.2554534964749,9.56987000212276,7.62298849208949,NA,11.7348241279602,NA,5.02038506355845,3.90315377131962,NA,6.27609768719113,NA,74.9964060637016,59.9044654720338,92.734217499963
1016,S08000022,C01-C06,Oral cavity,Females,NA,2017-2021,0,1,0,0,0,0,0,0,1,3,5,6,10,9,4,2,3,7,51,0,2.46323619971919,0,0,0,0,0,0,2.18895017949391,5.34559255893516,7.70558500801381,9.13575735428467,16.7456503173301,16.1617612728285,7.64350684093862,5.18847121695592,10.5719420657575,25.0545831991124,6.23685369074989,4.64374722867128,8.20031078811865,5.17691132054504,3.84565956189716,NA,6.70298144577695,NA,2.98667205504048,2.09556713724063,NA,4.03318355996618,NA,79.8467693123117,59.4511643366482,104.983755632953
1017,S08000022,C07-C08,Salivary glands,All,d,2017-2021,0,0,0,0,1,0,2,0,0,0,2,3,0,2,0,3,3,1,17,0,0,0,0,1.21773015099854,0,2.33467577190218,0,0,0,1.59445130944314,2.34406132064415,0,1.83163601729064,0,4.18404206356955,6.03573153066152,2.25413069449767,1.0554876042294,0.614860425399209,1.68993790106397,0.975040054520238,NA,z,NA,z,0.544224912713357,NA,z,NA,z,82.6862472109365,48.167786083948,132.388691727484
1018,S08000022,C07-C08,Salivary glands,Male,NA,2017-2021,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,2,3,0,11,0,0,0,0,2.1805970474716,0,0,0,0,0,1.65160949345137,3.20991220890109,0,3.7379684141669,0,6.03245460577909,14.0666760444507,0,1.38729490106065,0.692532616215817,2.4822537883621,1.25364612909007,NA,z,NA,z,0.628221705531391,NA,z,NA,z,92.8729312454472,46.3618326585556,166.175328146922
1019,S08000022,C07-C08,Salivary glands,Females,NA,2017-2021,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,6,0,0,0,0,0,0,4.64047889742221,0,0,0,1.54111700160276,1.52262622571411,0,0,0,2.59423560847796,0,3.57922617130176,0.733747493029399,0.269272398069125,1.59705938738427,0.696433979950402,NA,z,NA,z,0.460228119895324,NA,z,NA,z,68.842816073673,25.264100184458,149.841828025194
1020,S08000022,C73,Thyroid,All,d,2017-2021,0,0,0,1,1,6,2,6,3,4,10,6,6,10,8,7,4,2,76,0,0,0,1.19575745255832,1.21773015099854,7.2483026891203,2.33467577190218,6.58140096088454,3.33848944480921,3.75975185637748,7.97225654721569,4.6881226412883,5.10408071252967,9.15818008645322,7.88068640778612,9.76276481499561,8.04764204088202,4.50826138899533,4.71865046596673,3.7177598751081,5.9060946935877,4.39702840700556,3.44886716312142,NA,5.45859109331255,NA,3.11640321746448,2.3357899623294,NA,4.00782508819555,NA,82.3924683649089,64.9158938784451,103.12646035372
1021,S08000022,C73,Thyroid,Male,NA,2017-2021,0,0,0,0,1,0,0,1,1,1,3,2,0,2,3,1,2,0,17,0,0,0,0,2.1805970474716,0,0,2.23984231510102,2.26362134142201,1.98929757902485,4.9548284803541,3.20991220890109,0,3.7379684141669,6.09979260705136,3.01622730288955,9.3777840296338,0,2.1440012107301,1.24895971416772,3.43275363104345,2.00648298252818,NA,z,NA,z,1.25133744804745,NA,z,NA,z,60.7705532222207,35.4010867169207,97.2995426448753
1022,S08000022,C73,Thyroid,Females,NA,2017-2021,0,0,0,1,0,6,2,5,2,3,7,4,6,8,5,6,2,2,59,0,0,0,2.51268907985326,0,15.1867976106105,4.64047889742221,10.7480653482373,4.37790035898783,5.34559255893516,10.7878190112193,6.09050490285645,10.047390190398,14.366010020292,9.55438355117328,15.5654136508678,7.04796137717165,7.15845234260353,7.21518368145575,5.4925321171909,9.30706126333901,6.78757383148295,5.13760740198884,NA,8.66378314458622,NA,4.98146898688151,3.5729021269224,NA,6.62046222583106,NA,91.8039801105907,69.8854431855071,118.420445664279
1023,S08000022,C01-C02,Tongue,All,d,2017-2021,0,0,0,0,0,0,1,1,2,4,7,11,14,13,12,5,4,4,78,0,0,0,0,0,0,1.16733788595109,1.09690016014742,2.2256596298728,3.75975185637748,5.58057958305098,8.59489150902854,11.9095216625692,11.9056341123892,11.8210296116792,6.97340343928258,8.04764204088202,9.01652277799067,4.84282547822902,3.82805257601189,6.04406536888483,4.27198626352631,3.36886759947312,NA,5.28072908538531,NA,2.38433469260354,1.83962144897642,NA,2.99861171031601,NA,79.7437759930769,63.0341457654274,99.5238414084088
1024,S08000022,C01-C02,Tongue,Male,NA,2017-2021,0,0,0,0,0,0,1,1,1,3,4,7,8,8,10,4,2,4,53,0,0,0,0,0,0,2.34929286284828,2.23984231510102,2.26362134142201,5.96789273707454,6.60643797380547,11.2346927311538,13.832215229269,14.9518736566676,20.3326420235045,12.0649092115582,9.3777840296338,24.3546030199708,6.68423906874677,5.00695374410179,8.74314927661453,5.97876699676067,4.46598576834376,NA,7.70881258218902,NA,3.24675725002766,2.35222702891708,NA,4.28320408405054,NA,80.0783762770595,59.9841989190235,104.744487804579
1025,S08000022,C01-C02,Tongue,Females,NA,2017-2021,0,0,0,0,0,0,0,0,1,1,3,4,6,5,2,1,2,0,25,0,0,0,0,0,0,0,0,2.18895017949391,1.78186418631172,4.62335100480828,6.09050490285645,10.047390190398,8.97875626268249,3.82175342046931,2.59423560847796,7.04796137717165,0,3.05728122095583,1.9785112077275,4.51315018558068,2.56520553029194,1.6542868162853,NA,3.67272786474723,NA,1.52191213517943,0.949786359266222,NA,2.22674399471994,NA,79.043589766997,51.1528436380233,116.683931259145
